id_municipio,ano,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
2927101,2019,2194,,,2034,,22,89.04,89.72
2927200,2019,7467,,,6483,,84,82.14,84.98
2927309,2019,3679,,,3455,,1514,81.23,81.38
2927408,2019,255647,,,217719,,7500,77.55,76.73
2927507,2019,4961,,,4452,,1793,79.51,82.26
2927606,2019,3385,,,2972,,1041,85.73,87.1
2927705,2019,5067,,,4039,,111,82.45,82.66
2927804,2019,1735,,,1321,,369,83.61,86.33
2927903,2019,3585,,,2682,,104,87.2,85.6
2928000,2019,9274,,,8164,,1446,82.28,84.93
2928059,2019,2974,,,2442,,727,84.77,89.38
2928109,2019,9013,,,7309,,374,82.85,85.95
2928208,2019,6175,,,4600,,25,81.35,84.8
2928307,2019,2329,,,2054,,1185,79.73,82.92
2928406,2019,7757,,,6653,,4515,87.29,88.93
2928505,2019,1967,,,1739,,27,78.02,82.84
2928604,2019,14471,,,13095,,3859,83.75,85.02
2928703,2019,15169,,,12993,,92,84.54,84.71
2928802,2019,9287,,,7985,,2534,83.17,84.11
2928901,2019,6315,,,5616,,1433,89.24,90.71
2928950,2019,2312,,,1718,,388,77.5,79.64
2929008,2019,2218,,,2035,,1452,83.88,84.47
2929057,2019,3544,,,2925,,755,80.21,84.95
2929107,2019,4047,,,3739,,487,81.51,83.34
2929206,2019,8129,,,7552,,4722,82.96,83.48
2929255,2019,4679,,,3881,,31,85.46,85.69
2929305,2019,5565,,,4753,,73,84.27,85.17
2929354,2019,1920,,,1559,,1028,78.55,82.7
2929370,2019,2423,,,2149,,532,80.63,82.87
2929404,2019,2316,,,1929,,14,79.23,83.72
2929503,2019,7660,,,6733,,305,78.55,79.59
2929602,2019,4438,,,3749,,8,83.79,84.97
2929701,2019,3320,,,2976,,171,86.39,88.38
2929750,2019,3487,,,3163,,62,76.08,78.35
2929800,2019,2512,,,2054,,1063,75.23,77.1
2929909,2019,10180,,,8591,,170,87.86,90.05
2930006,2019,2191,,,1870,,33,83.62,84
2930105,2019,15383,,,12522,,107,84.15,85.96
2930154,2019,7186,,,5844,,304,87.44,91.28
2930204,2019,8978,,,8209,,79,89.95,92.11
2930303,2019,4336,,,3395,,140,80.59,84.01
2930402,2019,3641,,,3096,,1821,89.45,90.47
2930501,2019,19127,,,17070,,3578,86.3,87.41
2930600,2019,2948,,,2465,,354,84.76,87.62
2930709,2019,20061,,,17629,,53,78.48,81.78
2930758,2019,3073,,,2660,,1760,88.89,88.87
2930766,2019,3174,,,2907,,1331,87.17,89.33
2930774,2019,5302,,,4302,,97,85.77,87.67
2930808,2019,3393,,,2911,,124,71.14,71.62
2930907,2019,2951,,,2305,,5,90.21,92.94
2931004,2019,4670,,,3884,,23,81.82,83.63
2931053,2019,3116,,,2785,,10,83.76,85.69
2931103,2019,1983,,,1676,,405,82.17,84.22
2931202,2019,3546,,,3178,,33,80.77,82.03
2931301,2019,3010,,,2639,,1213,79.73,80.4
2931350,2019,24334,,,18484,,2242,78.92,82.49
2931400,2019,2038,,,1783,,57,85.34,87.06
2931509,2019,4657,,,3916,,26,85.71,87.68
2931608,2019,3139,,,2852,,211,81.27,87.16
2931707,2019,4153,,,3626,,2493,86.32,87.86
2931806,2019,3209,,,2734,,1960,74.12,77.47
2931905,2019,11605,,,10377,,8805,82.49,84.37
2932002,2019,7439,,,6118,,550,89.79,92.34
2932101,2019,4593,,,3981,,665,87.28,89.5
2932200,2019,4297,,,3192,,69,84.05,85.76
2932309,2019,3418,,,2548,,201,86.31,87.4
2932408,2019,3742,,,3087,,2083,83.35,86.27
2932457,2019,2813,,,2576,,157,73.21,75.12
2932507,2019,4947,,,4183,,789,83.73,86.42
2932606,2019,3984,,,3379,,276,88.47,92.62
2932705,2019,5548,,,4598,,131,77,80.82
2932804,2019,3629,,,3275,,279,78.94,82.12
2932903,2019,12080,,,10577,,1558,85.01,84.85
2933000,2019,4488,,,3866,,171,76.52,77.38
2933059,2019,3337,,,2916,,339,82.21,83.45
2933109,2019,1823,,,1580,,370,83.7,87.97
2933158,2019,3103,,,2608,,528,75.38,77.85
2933174,2019,2057,,,1844,,21,78.99,80.7
2933208,2019,10300,,,9238,,3397,87.22,87.79
2933257,2019,1417,,,1141,,169,80.14,83.28
2933307,2019,45877,,,37233,,3168,89.26,89.55
2933406,2019,1820,,,1526,,633,81.28,82.93
2933455,2019,3085,,,2452,,18,88.77,89.32
2933505,2019,5146,,,4542,,2014,76.86,78.64
2933604,2019,13429,,,11606,,8571,85.89,88.28
3100104,2019,733,,,478,,20,77.81,79.66
3100203,2019,1528,,,1114,,72,68.15,70.15
3100302,2019,1473,,,1156,,257,75.84,77.95
3100401,2019,771,,,623,,297,82.99,84.87
3100500,2019,1213,,,1042,,252,80.43,81.21
3100609,2019,2576,,,2260,,894,80.34,81.85
3100708,2019,253,,,178,,29,72.7,74.78
3100807,2019,536,,,395,,109,72.13,78.37
3100906,2019,4043,,,3315,,1249,86.72,87.95
3101003,2019,2904,,,2435,,1399,86.24,87.02
3101102,2019,3856,,,3018,,570,81.62,83.2
3101201,2019,497,,,314,,34,77.65,77.53
3101300,2019,271,,,238,,96,72.45,76.77
3101409,2019,232,,,175,,42,87.87,93.58
3101508,2019,4691,,,3469,,957,88.71,90.17
3101607,2019,6355,,,4391,,383,83.81,82.69
3101631,2019,862,,,668,,110,84.59,82.98
3101706,2019,7351,,,5950,,489,80.69,82.6
3101805,2019,1496,,,1093,,448,84.37,85.59
3101904,2019,2582,,,2022,,23,99.8,99.8
3102001,2019,1495,,,1072,,304,81.69,82.39
3102050,2019,955,,,741,,102,84.81,88.21
3102100,2019,2113,,,1747,,42,79.7,82.36
3102209,2019,1014,,,773,,152,85.13,85.13
3102308,2019,1766,,,1425,,229,79.05,80.05
3102407,2019,842,,,703,,140,92.32,92.5
3102506,2019,865,,,698,,297,84.3,85.96
3102605,2019,2329,,,1428,,222,80.83,82.11
3102704,2019,2359,,,1857,,518,86.41,87.84
3102803,2019,2007,,,1539,,196,85.04,85.59
3102852,2019,1626,,,1379,,319,86.67,88.91
3102902,2019,901,,,705,,188,80.08,77.98
3103009,2019,1250,,,1058,,171,85.14,84.97
3103108,2019,219,,,140,,7,71.1,73.29
3103207,2019,489,,,327,,146,95.5,97.61
3103306,2019,388,,,237,,14,80.83,84.34
3103405,2019,6604,,,5396,,453,84.62,86.68
3103504,2019,10515,,,6983,,1464,84.53,84.7
3103603,2019,407,,,297,,2,84.26,83.89
3103702,2019,997,,,836,,9,78.56,79.77
3103751,2019,660,,,471,,20,79.32,84.4
3103801,2019,310,,,167,,56,81.15,83.5
3103900,2019,360,,,282,,48,82.56,81.5
3104007,2019,8253,,,5906,,2706,84.66,87.65
3104106,2019,673,,,454,,125,76.56,80.78
3104205,2019,3341,,,2250,,646,78.33,81.22
3104304,2019,1229,,,810,,153,81.6,83.93
3104403,2019,582,,,403,,104,90.51,93.07
3104452,2019,1099,,,834,,7,81.4,86.15
3104502,2019,3722,,,2924,,1583,77.93,82.69
3104601,2019,1148,,,851,,136,72.02,77.85
3104700,2019,2955,,,2341,,214,77.55,80.06
3104809,2019,679,,,556,,132,73.88,79.54
3104908,2019,2298,,,1785,,682,81.17,82.29
3105004,2019,949,,,759,,190,69.01,76.2
3105103,2019,1697,,,1032,,131,83.26,82.36
3105202,2019,919,,,693,,42,75.82,80.02
3105301,2019,569,,,341,,90,75.16,80.23
3105400,2019,2355,,,1986,,251,76.61,78.62
3105509,2019,1036,,,709,,285,84.22,85.21
3105608,2019,12669,,,8894,,1655,86.55,86.71
3105707,2019,841,,,666,,185,79.41,79.76
3105905,2019,3487,,,2822,,787,85.59,87.61
3106002,2019,1136,,,924,,252,84.96,86.03
3106101,2019,351,,,226,,55,72.97,77.13
3106200,2019,137240,,,99272,,28333,79.5,80.88
3106309,2019,3696,,,2948,,593,83.46,84.76
3106408,2019,892,,,730,,55,86.77,87.32
3106507,2019,2046,,,1544,,359,84.44,89.35
3106606,2019,1043,,,867,,557,82.25,83.44
3106655,2019,1190,,,945,,492,85.67,86.45
3106705,2019,46742,,,39895,,18692,85.66,87.84
3106804,2019,630,,,524,,333,85.71,88.06
3106903,2019,1689,,,1183,,449,89.79,89.35
3107000,2019,368,,,296,,149,74.94,77.08
3107109,2019,4491,,,3319,,223,82.66,86.16
3107208,2019,826,,,656,,208,85.33,87.58
3107307,2019,8225,,,7098,,3200,84.54,85.73
3107406,2019,5155,,,3452,,587,87.78,89.54
3107505,2019,959,,,689,,110,78.28,79.28
3107604,2019,485,,,349,,77,87.07,87.9
3107703,2019,981,,,675,,219,90.16,91.46
3107802,2019,3509,,,3006,,1893,81.11,84.6
3107901,2019,1578,,,1363,,67,87.27,87.93
3108008,2019,1744,,,1285,,42,78.41,81.89
3108107,2019,915,,,732,,274,78.81,78.62
3108206,2019,1032,,,621,,5,88.2,90.65
3108255,2019,2184,,,1790,,1356,87.81,90.26
3108305,2019,1409,,,945,,222,85.39,84
3108404,2019,1501,,,1087,,125,78.54,81.05
3108503,2019,1353,,,1143,,676,90.44,92.02
3108552,2019,2661,,,2106,,965,84.07,86.84
3108602,2019,5806,,,4673,,47,83.72,85.16
3108701,2019,868,,,669,,206,85.43,87.91
3108800,2019,857,,,666,,56,87.18,87.97
3108909,2019,1937,,,1221,,63,84.1,85.5
3109006,2019,3163,,,2063,,418,80.77,80.61
3109105,2019,1770,,,1201,,127,88.58,89.49
3109204,2019,1477,,,1150,,135,77.57,80.36
3109253,2019,817,,,650,,180,85.9,86.55
3109303,2019,4645,,,3326,,80,81.07,82.53
3109402,2019,5790,,,4730,,111,89.03,92
3109451,2019,1106,,,878,,7,86.74,88.59
3109501,2019,1652,,,1055,,252,86.71,87.77
3109600,2019,502,,,312,,23,66.75,76.28
3109709,2019,935,,,641,,41,82.3,82.39
3109808,2019,197,,,137,,51,69.36,75.69
3109907,2019,1019,,,785,,67,79.79,81.26
3110004,2019,3102,,,2412,,10,77.26,83.2
3110103,2019,667,,,526,,100,77.92,77.58
3110202,2019,907,,,620,,189,89.09,98.1
3110301,2019,1257,,,858,,183,78.22,79.29
3110400,2019,177,,,144,,10,58.41,61.01
3110509,2019,2354,,,1733,,408,85.88,85.7
3110608,2019,2481,,,1813,,405,82.07,85.59
3110707,2019,1979,,,1447,,478,87.45,90.43
3110806,2019,949,,,774,,430,88.36,89.27
3110905,2019,1761,,,1398,,12,87.87,89.84
3111002,2019,1961,,,1098,,117,85.33,84.39
3111101,2019,3179,,,1745,,59,86.19,86.85
3111150,2019,1142,,,963,,712,85.28,88.34
3111200,2019,5150,,,3859,,369,79.75,81.25
3111309,2019,1462,,,1107,,460,77.97,79.41
3111408,2019,1164,,,894,,488,84.71,86.54
3111507,2019,1244,,,973,,194,81.78,82.8
3111606,2019,2839,,,1980,,79,77.84,79.42
3111705,2019,667,,,535,,13,75.28,77.31
3111804,2019,1028,,,656,,37,77.11,80.68
3111903,2019,641,,,483,,46,68.11,71.23
3112000,2019,1625,,,1122,,210,83.97,83.35
3112059,2019,738,,,608,,200,85.21,86.73
3112109,2019,849,,,729,,62,82.99,82.55
3112208,2019,546,,,465,,98,73.48,76.48
3112307,2019,6511,,,4963,,9,84.82,87.37
3112406,2019,833,,,646,,63,83.8,85.79
3112505,2019,839,,,653,,32,86.05,88.96
3112604,2019,2284,,,1404,,264,89.77,89.14
3112653,2019,1119,,,827,,114,86.01,87.69
3112703,2019,2342,,,2034,,1200,78.4,79.08
3112802,2019,868,,,370,,9,75.6,72.83
3112901,2019,1570,,,1429,,230,85.27,85.51
3113008,2019,3829,,,3208,,955,81.83,84.39
3113107,2019,437,,,375,,78,77.75,80.12
3113206,2019,2901,,,2437,,766,93.88,93.94
3113305,2019,4263,,,3360,,92,86.22,85.8
3113404,2019,8309,,,6499,,332,80.91,81.49
3113503,2019,1992,,,1382,,254,87.52,88.36
3113602,2019,980,,,574,,133,87.57,83.67
3113701,2019,3993,,,2983,,1301,87.16,89.95
3113800,2019,254,,,189,,13,69.97,71.59
3113909,2019,1397,,,1119,,18,82.66,85.48
3114006,2019,1162,,,844,,146,84.08,85.42
3114105,2019,1311,,,1086,,245,82.76,83.79
3114204,2019,1093,,,735,,79,75.27,75.69
3114303,2019,2937,,,1921,,89,78.27,80.3
3114402,2019,2210,,,1601,,190,85.99,87.24
3114501,2019,1176,,,851,,63,69.46,70.97
3114550,2019,794,,,516,,7,80.44,79.26
3114600,2019,385,,,265,,22,79.71,83.33
3114709,2019,433,,,272,,10,90.02,87.17
3114808,2019,947,,,805,,146,87.92,90.04
3114907,2019,204,,,150,,42,88.31,86.2
3115003,2019,335,,,271,,88,78.08,84.68
3115102,2019,2698,,,1795,,327,86.33,87.43
3115201,2019,482,,,419,,6,83.68,82.15
3115300,2019,7310,,,4475,,41,83.09,83.69
3115359,2019,679,,,437,,60,88.29,90.28
3115409,2019,427,,,377,,80,85.22,86.07
3115458,2019,1599,,,1424,,113,77.28,81.27
3115474,2019,1269,,,1110,,171,86.32,87.88
3115508,2019,2248,,,1806,,425,82.76,85.06
3115607,2019,263,,,167,,49,91,92.26
3115706,2019,1414,,,1017,,390,80.89,83.56
3115805,2019,1805,,,1191,,6,82.53,84.76
3115904,2019,401,,,333,,19,81.01,84.51
3116001,2019,1439,,,1234,,893,81.34,83.09
3116100,2019,1858,,,1536,,306,83.13,84.25
3116159,2019,2721,,,2255,,1342,88.71,91.48
3116209,2019,372,,,321,,256,84.54,85.14
3116308,2019,1144,,,951,,43,86.53,90.39
3116407,2019,455,,,341,,97,81.25,81.38
3116506,2019,1480,,,1215,,342,80.34,80.46
3116605,2019,2390,,,1728,,261,86.43,88.2
3116704,2019,1230,,,876,,113,81.02,80.73
3116803,2019,1776,,,1331,,270,83.22,85.15
3116902,2019,512,,,406,,222,86.34,90.42
3117009,2019,1887,,,1512,,987,84.54,87.8
3117108,2019,1124,,,815,,65,74.73,78.59
3117207,2019,318,,,249,,29,80.71,80.32
3117306,2019,2803,,,1803,,96,71.14,74.07
3117405,2019,603,,,477,,48,71.27,67.75
3117504,2019,3432,,,2830,,485,89.7,92.33
3117603,2019,506,,,413,,172,85.04,84.8
3117702,2019,1748,,,1351,,297,85.89,86.38
3117801,2019,1048,,,690,,101,82.71,84.35
3117836,2019,2045,,,1682,,1242,92.28,94.65
3117876,2019,598,,,440,,117,86.79,88.17
3117900,2019,1197,,,776,,67,81.7,83.8
3118007,2019,4206,,,3348,,153,87.6,87.8
3118106,2019,708,,,553,,152,75,75.23
3118205,2019,649,,,474,,226,82.46,83.3
3118304,2019,6303,,,4234,,110,74.71,76.06
3118403,2019,2990,,,2463,,624,87.37,88.34
3118502,2019,273,,,215,,71,82.72,81.13
3118601,2019,47211,,,36077,,7380,83.09,84.73
3118700,2019,1481,,,995,,178,78.27,80.76
3118809,2019,5014,,,4190,,269,80.14,80.65
3118908,2019,1380,,,1076,,339,85.82,87.47
3119005,2019,561,,,414,,42,77.48,77.81
3119104,2019,3366,,,2691,,11,79.78,85.91
3119203,2019,1604,,,1298,,99,79.64,82.15
3119302,2019,2892,,,2046,,36,81.51,81.51
3119401,2019,12331,,,9083,,2098,84.94,86.89
3119500,2019,1918,,,1464,,391,88.14,91.78
3119609,2019,366,,,293,,147,74.39,74.55
3119708,2019,339,,,239,,32,78.11,81.29
3119807,2019,353,,,171,,13,80.59,78.08
3119906,2019,456,,,289,,78,82.75,84.25
3119955,2019,801,,,391,,41,84.22,83.19
3120003,2019,507,,,414,,59,83.8,83.29
3120102,2019,790,,,605,,286,85.49,86.42
3120151,2019,1113,,,980,,315,82.14,82.98
3120201,2019,1225,,,910,,55,88.32,87.16
3120300,2019,1657,,,1466,,328,81.98,84.01
3120409,2019,837,,,569,,54,97.21,96.76
3120508,2019,941,,,752,,135,79.47,80.42
3120607,2019,624,,,441,,18,71.39,77.77
3120706,2019,744,,,531,,147,85.91,87.47
3120805,2019,2088,,,1656,,178,77.5,83.55
3120839,2019,640,,,480,,142,74.41,76.06
3120870,2019,2153,,,1780,,1149,89.37,91.32
3120904,2019,8307,,,6490,,628,86.02,88.67
3121001,2019,1251,,,974,,323,82.68,85.96
3121100,2019,847,,,705,,171,84.7,85.76
3121209,2019,656,,,439,,68,83.67,83.3
3121258,2019,1580,,,1307,,691,92.12,93.02
3121308,2019,831,,,627,,165,87.01,88.81
3121407,2019,594,,,477,,5,84.13,82.52
3121506,2019,391,,,336,,0,85.93,88.42
3121605,2019,6683,,,5010,,388,82.96,84.24
3121704,2019,744,,,557,,114,83.4,83.25
3121803,2019,1192,,,928,,161,88.88,89.23
3121902,2019,504,,,354,,62,81.42,84.48
3122009,2019,4113,,,3283,,46,88.03,90.14
3122108,2019,1065,,,743,,284,79.71,79.21
3122207,2019,1434,,,1231,,247,83.13,83.79
3122306,2019,10202,,,6620,,492,81.34,82.5
3122355,2019,1656,,,1313,,275,87.57,88.23
3122405,2019,567,,,422,,51,82.17,82.9
3122454,2019,2020,,,1628,,1046,78.9,78.87
3122470,2019,730,,,521,,20,79.08,81.15
3122504,2019,868,,,554,,99,88.03,89.78
3122603,2019,620,,,496,,258,71.26,73.15
3122702,2019,656,,,488,,225,94.11,93.12
3122801,2019,349,,,269,,6,82.89,85.12
3122900,2019,636,,,502,,73,86.64,86.1
3123007,2019,820,,,526,,6,84.44,84.16
3123106,2019,665,,,530,,125,80.6,81.28
3123205,2019,1636,,,1177,,31,86.74,88.03
3123304,2019,708,,,573,,52,82.71,85.39
3123403,2019,220,,,163,,43,83.33,88.58
3123502,2019,184,,,128,,56,73.6,71.5
3123528,2019,1224,,,1086,,17,75.55,76.53
3123601,2019,2093,,,1462,,156,81.98,80.55
3123700,2019,1406,,,1142,,315,78.94,79.63
3123809,2019,1764,,,1484,,1215,81.62,84.17
3123858,2019,924,,,729,,9,74.51,78.38
3123908,2019,1679,,,1237,,208,89.07,89.5
3124005,2019,2165,,,1829,,63,76.42,79.45
3124104,2019,9272,,,7584,,941,80.64,82.09
3124203,2019,2935,,,2420,,316,80.23,80.26
3124302,2019,6365,,,5169,,1304,81.75,82.86
3124401,2019,686,,,532,,7,78.22,79.64
3124500,2019,936,,,722,,28,81.46,83.17
3124609,2019,379,,,252,,4,87.12,86.3
3124708,2019,404,,,256,,38,84.87,85.9
3124807,2019,803,,,608,,89,74.9,83.17
3124906,2019,1624,,,1278,,357,78.79,82.82
3125002,2019,842,,,680,,394,89.86,91.39
3125101,2019,3102,,,2192,,27,84.87,84.43
3125200,2019,114,,,85,,11,69.09,64.88
3125309,2019,516,,,431,,273,86.57,86.2
3125408,2019,1193,,,847,,14,78.38,84.86
3125507,2019,557,,,420,,161,74.66,75.94
3125606,2019,1611,,,1294,,573,82.53,83.26
3125705,2019,1691,,,1311,,137,79.53,81.88
3125804,2019,506,,,352,,99,83.22,81.86
3125903,2019,1434,,,1204,,127,89.73,95.4
3125952,2019,1527,,,1253,,57,82.8,81.36
3126000,2019,879,,,437,,47,81.01,83.07
3126109,2019,5361,,,3354,,229,87.56,88.26
3126208,2019,2205,,,1642,,698,86.36,90.41
3126307,2019,236,,,169,,13,86.76,86.66
3126406,2019,313,,,240,,18,59.61,68.37
3126505,2019,1698,,,1199,,188,81.98,86.63
3126604,2019,1084,,,830,,234,82.12,85.39
3126703,2019,4203,,,3525,,131,86.8,88.59
3126752,2019,997,,,834,,213,80.72,84.07
3126802,2019,1159,,,996,,489,84.16,87.13
3126901,2019,2522,,,2031,,1360,89.94,93.76
3126950,2019,729,,,602,,46,76.73,76.78
3127008,2019,1774,,,1293,,295,86.66,87.83
3127057,2019,1099,,,933,,773,82.5,83.9
3127073,2019,1141,,,904,,325,83.28,87.25
3127107,2019,5243,,,3128,,183,79.65,82.72
3127206,2019,888,,,691,,200,84.09,88.13
3127305,2019,1454,,,1014,,165,88.87,87.48
3127339,2019,1188,,,902,,388,84.91,87.48
3127354,2019,501,,,413,,0,79.65,79.11
3127370,2019,625,,,420,,119,77.25,77.49
3127388,2019,498,,,353,,118,80.84,82.66
3127404,2019,302,,,196,,11,70.56,81.32
3127503,2019,1264,,,988,,204,88.57,88.21
3127602,2019,1360,,,990,,13,75.13,79.13
3127701,2019,36081,,,21638,,2281,81.96,82.14
3127800,2019,1914,,,1636,,36,78.79,80.27
3127909,2019,222,,,115,,29,86.04,82.73
3128006,2019,4122,,,3136,,298,83.52,84.5
3128105,2019,1184,,,759,,148,74.04,74.19
3128204,2019,1297,,,1057,,278,74.32,76.31
3128253,2019,1086,,,930,,542,81.77,82.37
3128303,2019,2425,,,1376,,83,86.82,88.2
3128402,2019,1064,,,830,,271,85.87,88.48
3128501,2019,777,,,554,,298,87.79,91.41
3128600,2019,831,,,614,,2,68.39,77.13
3128709,2019,5366,,,3219,,291,88.18,89.79
3128808,2019,1211,,,952,,276,85.4,88.14
3128907,2019,1845,,,1329,,12,85.29,89.01
3129004,2019,951,,,775,,134,80.93,82.88
3129103,2019,1382,,,706,,6,86.05,87.48
3129202,2019,869,,,593,,89,88.49,90.95
3129301,2019,1851,,,1453,,89,83.98,86.23
3129400,2019,871,,,668,,145,92.65,92.13
3129509,2019,2644,,,1683,,187,83.67,84.02
3129608,2019,1545,,,1312,,216,86.4,87.93
3129657,2019,1422,,,1224,,78,86.54,90.19
3129707,2019,1053,,,841,,297,83.77,86.52
3129806,2019,18191,,,14721,,1660,81.42,82.98
3129905,2019,356,,,229,,44,77.89,82.37
3130002,2019,409,,,297,,140,86.65,85.59
3130051,2019,2262,,,1908,,218,90.44,91.55
3130101,2019,3828,,,3084,,619,79.5,80.92
3130200,2019,822,,,557,,68,87.35,90.27
3130309,2019,813,,,567,,277,72.71,77.14
3130408,2019,658,,,527,,242,83.82,84.18
3130507,2019,1396,,,995,,105,81.25,84.39
3130556,2019,1427,,,1270,,237,76.14,76.32
3130606,2019,740,,,512,,85,75.66,78.28
3130655,2019,1260,,,1099,,146,77.53,78.22
3130705,2019,807,,,603,,136,84.85,85.65
3130804,2019,311,,,219,,41,81.41,82.95
3130903,2019,4261,,,3612,,703,86.11,86.34
3131000,2019,971,,,817,,448,72.89,80.57
3131109,2019,1208,,,857,,299,82.57,83.36
3131158,2019,1952,,,1550,,463,78.67,77.81
3131208,2019,2645,,,1856,,264,70.64,68.63
3131307,2019,25958,,,19561,,7037,86.76,87.2
3131406,2019,474,,,274,,73,80.61,77.84
3131505,2019,1147,,,809,,63,85.21,83.48
3131604,2019,850,,,682,,486,81.18,85.67
3131703,2019,9329,,,6716,,1035,82.98,86.39
3131802,2019,1552,,,1122,,21,72.08,75
3131901,2019,3347,,,2379,,375,79.84,80.58
3132008,2019,898,,,794,,230,83.22,85.28
3132107,2019,3158,,,2627,,512,85.35,87.74
3132206,2019,1462,,,956,,132,83.78,86.35
3132305,2019,2786,,,2306,,1595,93.77,94.97
3132404,2019,7369,,,4401,,1007,78.36,78.39
3132503,2019,4906,,,3746,,259,79.72,81.45
3132602,2019,470,,,332,,87,77.3,79.8
3132701,2019,4701,,,3855,,880,83.85,87.07
3132800,2019,400,,,249,,44,91.11,91.88
3132909,2019,787,,,590,,41,84.53,86
3133006,2019,1206,,,869,,89,76.81,78.42
3133105,2019,897,,,666,,121,83.91,83.56
3133204,2019,1620,,,1158,,22,76.02,77.97
3133303,2019,3625,,,2786,,981,89.88,91.88
3133402,2019,1090,,,786,,164,80.02,82.21
3133501,2019,2209,,,1375,,335,92.23,91.11
3133600,2019,1071,,,707,,89,80.83,82.3
3133709,2019,1099,,,916,,209,81.1,81.93
3133758,2019,1389,,,805,,44,82.43,81.97
3133808,2019,4763,,,3366,,948,80.78,82.39
3133907,2019,606,,,533,,95,73.18,74.44
3134004,2019,3117,,,2374,,924,84.54,84.45
3134103,2019,967,,,711,,281,75.25,73.9
3134202,2019,12622,,,6048,,108,84.47,84.26
3134301,2019,772,,,571,,152,85.58,85.22
3134400,2019,5212,,,3546,,1482,83.79,88.38
3134509,2019,597,,,411,,67,85.53,88.38
3134608,2019,1658,,,1345,,338,78.5,80.2
3134707,2019,2325,,,1921,,846,81.57,86.6
3134806,2019,811,,,419,,24,84.21,81.99
3134905,2019,2123,,,980,,38,89.72,91.84
3135001,2019,408,,,313,,33,93.57,93.99
3135050,2019,8977,,,7697,,2635,91.29,92.62
3135076,2019,1260,,,1025,,658,86.12,86.86
3135100,2019,10984,,,8649,,264,83.68,84.08
3135209,2019,11720,,,9431,,4593,83.49,84.75
3135308,2019,482,,,351,,89,92.16,91.16
3135357,2019,1916,,,1624,,70,81.42,82.52
3135407,2019,584,,,455,,67,77.14,78.85
3135456,2019,1014,,,864,,204,86.66,89.16
3135506,2019,1423,,,1157,,172,82.92,82.58
3135605,2019,2104,,,1680,,990,79.9,86.82
3135704,2019,736,,,609,,2,79.05,81.09
3135803,2019,4737,,,3650,,1166,85.45,87.57
3135902,2019,846,,,682,,23,88.03,89.85
3136009,2019,3445,,,2914,,1662,89.99,91.98
3136108,2019,869,,,709,,157,87.6,90.08
3136207,2019,4489,,,3444,,1470,81.97,81.82
3136306,2019,6691,,,4831,,1442,78.04,82.94
3136405,2019,837,,,532,,22,81.02,85.66
3136504,2019,1292,,,1063,,198,74.89,76.97
3136520,2019,616,,,551,,90,81.91,81.75
3136553,2019,945,,,752,,44,82.67,84.21
3136579,2019,960,,,808,,120,78.55,85.41
3136603,2019,713,,,568,,213,81.57,81.25
3136652,2019,3867,,,3000,,1024,84.24,86.7
3136702,2019,40746,,,25246,,5902,84.62,85.43
3136801,2019,882,,,740,,318,87.5,89.58
3136900,2019,612,,,450,,31,77.07,75.63
3136959,2019,1455,,,1159,,291,82.57,86.55
3137007,2019,2583,,,2284,,268,85.87,89.01
3137106,2019,1091,,,805,,37,81.11,84.73
3137205,2019,4227,,,3010,,793,79.12,82.15
3137304,2019,1064,,,803,,151,82.35,83.9
3137403,2019,1302,,,1050,,62,80.17,80.64
3137502,2019,1520,,,1193,,364,78.26,81.71
3137536,2019,1695,,,1145,,477,80.71,83.88
3137601,2019,3987,,,2978,,326,79.53,81.67
3137700,2019,3515,,,2799,,116,89.1,91.02
3137809,2019,3479,,,2506,,520,84.85,86.11
3137908,2019,400,,,350,,34,84.03,83.93
3138005,2019,1199,,,886,,337,86.94,88.95
3138104,2019,1371,,,1091,,182,86.99,88.77
3138203,2019,15030,,,9048,,289,88.12,88.58
3138302,2019,360,,,235,,30,92.07,89.35
3138351,2019,774,,,634,,175,84.31,85.67
3138401,2019,5750,,,4112,,135,85.33,85.55
3138500,2019,766,,,608,,88,81.57,81.83
3138609,2019,2195,,,1622,,392,85.57,86.55
3138625,2019,1070,,,510,,223,75.14,79.43
3138658,2019,2246,,,1849,,614,91.11,91.53
3138674,2019,1028,,,870,,203,85.31,87.17
3138682,2019,1513,,,1271,,337,88.84,91.76
3138708,2019,593,,,445,,63,77.01,80.47
3138807,2019,1319,,,979,,307,86.37,87.88
3138906,2019,1525,,,1233,,614,76.59,83.93
3139003,2019,3456,,,2418,,234,87.05,86.94
3139102,2019,470,,,355,,20,77.17,78.71
3139201,2019,2446,,,2100,,131,84.05,86.99
3139250,2019,1052,,,885,,82,67.34,71.77
3139300,2019,3951,,,3189,,1003,84.49,85.45
3139409,2019,6630,,,4812,,118,77.03,80.17
3139508,2019,4381,,,3129,,778,84.9,86.43
3139607,2019,4570,,,3020,,537,83.36,84.21
3139706,2019,1210,,,1010,,527,83.56,84.16
